tractID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,total
17031410100,0,9,25,8,0,10,0,10,0,0,0,0,0,0,7,10,0,1,0,13,0,0,0,5,0,0,45,0,143
17031340600,0,24,87,5,0,42,32,9,0,0,1,0,0,0,9,36,0,2,0,18,1,0,1,8,1,0,59,2,337
17031130100,0,9,29,32,5,26,12,16,0,1,1,0,0,0,9,14,0,1,0,17,1,0,0,4,0,0,115,2,294
17031220400,0,12,30,21,1,41,6,10,0,0,0,0,0,1,19,10,0,0,0,7,0,0,2,12,1,0,95,1,269
17031841100,0,19,75,34,0,91,14,28,2,1,1,0,0,1,32,31,0,4,0,18,3,0,2,50,3,3,192,0,604
17031836600,2,47,170,59,1,75,9,14,1,2,0,0,0,1,60,140,0,1,0,52,0,0,3,36,2,1,112,5,793
17031730700,1,52,159,35,2,57,24,20,1,0,1,0,0,0,26,63,0,6,0,29,0,0,13,18,0,0,117,6,630
17031420800,0,55,148,48,4,85,27,16,5,2,2,1,0,1,16,110,0,2,0,64,0,0,10,16,3,0,73,10,698
17031450300,1,53,158,68,0,73,14,20,0,4,1,1,1,0,39,51,0,3,0,41,1,0,13,36,1,1,131,14,725
17031063200,0,12,20,15,2,28,1,22,0,0,0,0,0,0,13,4,0,1,0,15,1,0,1,5,0,0,100,0,240
17031431301,0,76,221,120,5,104,27,14,4,1,1,0,1,0,35,130,0,17,0,79,36,0,10,35,2,0,136,9,1063
17031431302,2,107,291,137,4,137,36,35,0,2,2,0,0,1,43,188,0,6,0,85,10,0,10,39,1,0,107,16,1259
17031650400,3,23,61,59,1,92,6,10,0,0,0,0,0,0,30,13,0,7,0,32,0,0,5,15,4,0,56,5,422
17031839900,1,23,49,26,2,52,7,9,0,0,0,0,1,1,16,23,0,2,0,34,2,0,5,7,1,0,90,1,352
17031840400,0,17,37,22,0,41,10,22,0,1,0,0,0,0,20,22,0,3,0,15,3,0,1,11,1,0,171,0,397
17031250500,1,15,54,70,0,66,6,25,0,1,0,2,1,1,26,17,0,4,0,40,0,0,1,17,7,0,173,0,527
17031670100,0,33,110,34,0,38,4,5,6,1,2,0,0,1,10,174,0,2,0,30,0,0,4,11,0,0,42,2,509
17031080300,0,16,49,28,0,64,7,31,0,0,0,1,0,2,18,18,0,0,0,12,2,0,3,14,1,1,165,0,432
17031240300,0,5,25,18,0,18,1,10,0,0,0,0,0,0,12,4,0,0,0,0,7,0,1,11,1,0,101,0,214
17031351100,0,34,110,15,0,27,19,7,0,0,0,0,0,0,12,17,0,3,0,43,0,0,2,8,0,0,33,1,331
17031611600,0,18,86,20,2,52,3,7,1,0,1,0,0,1,20,26,0,3,0,18,0,0,1,8,3,0,27,2,299
17031833300,0,3,11,9,0,22,5,9,0,0,0,0,0,0,9,5,0,0,0,7,0,0,0,6,0,0,58,0,144
17031071800,0,4,19,20,0,27,4,7,0,0,1,0,0,0,11,3,0,1,0,6,0,0,0,5,1,0,61,0,170
17031460302,2,68,208,106,5,100,21,16,0,4,0,2,1,1,26,112,0,9,0,54,0,0,9,27,5,0,103,21,900
17031460301,2,52,124,57,2,64,3,7,0,1,1,2,0,0,12,66,0,6,0,39,0,0,9,12,4,1,58,11,533
17031030500,1,23,108,32,3,51,13,13,0,0,0,0,0,3,21,41,0,1,0,21,0,0,11,23,2,0,114,3,484
17031832300,1,5,47,24,2,57,5,13,0,0,0,0,1,6,38,5,0,1,0,6,0,0,2,10,0,0,253,0,476
17031160900,0,11,48,29,1,41,5,5,0,0,2,0,0,0,28,10,0,1,0,13,1,0,2,9,0,0,55,1,262
17031530502,0,16,55,32,3,32,0,6,0,0,0,0,0,0,29,13,0,3,0,22,0,0,0,10,2,2,33,2,260
17031530503,2,62,155,88,6,91,7,20,2,3,4,2,0,0,58,46,0,6,0,65,0,0,4,67,3,0,123,16,830
17031530501,0,92,265,106,4,122,29,29,2,1,7,1,2,0,75,152,0,5,0,59,5,0,4,59,5,0,135,20,1179
17031081800,0,41,184,45,0,113,19,74,0,0,3,1,0,5,57,51,0,0,0,21,7,0,7,35,4,1,492,3,1163
17031050700,0,0,1,5,0,9,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,24,1,48
17031110300,3,16,23,21,0,29,4,13,0,0,0,0,0,0,7,4,0,4,0,10,0,0,0,5,2,0,44,1,186
17031060900,0,13,54,26,1,35,5,47,0,0,0,0,0,2,9,24,0,1,0,25,0,0,2,5,2,0,112,0,363
17031170900,0,5,14,8,1,11,1,6,0,0,0,0,0,0,10,2,0,1,0,12,0,0,0,1,0,0,17,0,89
17031242800,0,2,19,14,0,25,2,7,0,0,0,0,0,0,19,10,0,1,0,10,0,0,0,9,0,0,83,1,202
17031301801,1,19,66,25,2,39,4,5,0,1,0,0,0,0,27,21,0,2,0,43,0,0,4,8,1,1,47,1,317
17031301803,0,26,61,20,0,47,2,3,0,0,1,0,1,0,29,21,0,1,0,31,0,0,8,16,4,0,36,3,310
17031301802,1,30,68,14,1,45,8,14,0,0,2,3,0,2,30,27,0,1,0,31,1,0,15,16,0,0,73,4,386
17031251800,3,116,343,66,4,136,23,69,23,1,11,0,1,2,70,630,1,10,0,118,37,0,15,106,4,1,209,30,2029
17031062000,0,8,35,19,1,27,4,27,0,0,1,0,0,1,12,7,0,0,0,6,0,0,2,22,1,0,128,1,302
17031120200,1,8,14,30,0,26,2,14,0,0,0,0,1,0,2,1,0,1,0,10,0,0,1,0,0,0,67,0,178
17031520100,0,17,42,29,0,45,3,3,0,0,0,1,1,0,16,23,0,4,0,19,0,0,4,5,0,0,34,5,251
17031320400,0,53,119,16,2,45,83,88,0,0,4,1,0,3,11,60,0,0,0,47,8,0,9,47,2,1,640,1,1240
17031060300,0,7,9,14,0,31,0,15,0,0,0,0,0,1,11,2,0,0,0,3,0,0,1,7,0,2,65,0,168
17031031400,1,21,46,9,1,46,2,22,0,1,1,0,0,1,27,40,0,0,0,19,0,0,3,7,5,0,141,2,395
17031650302,2,6,32,56,0,55,2,5,0,0,0,1,3,0,32,22,0,9,0,18,0,0,10,10,3,0,57,1,324
17031650301,0,15,48,42,1,114,3,10,0,0,1,0,0,1,23,27,0,4,0,27,1,0,2,7,1,0,57,2,386
17031491200,0,59,199,48,3,55,12,10,0,1,1,0,0,0,16,105,0,1,0,26,0,0,16,28,0,0,99,14,693
17031835700,0,3,6,2,0,3,0,0,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,3,0,0,13,0,37
17031821402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031140500,0,19,43,21,0,47,6,7,0,0,2,0,0,1,24,17,0,3,0,25,0,0,1,5,2,0,82,1,306
17031222200,0,3,18,20,0,29,5,5,0,0,0,0,0,1,13,6,0,0,0,1,0,0,0,10,0,0,64,0,175
17031300700,1,28,81,15,1,60,2,4,0,2,3,0,0,3,37,65,0,4,0,25,1,0,23,26,2,0,36,7,426
17031720700,0,8,40,14,2,38,5,13,0,0,0,0,0,0,8,8,0,3,0,29,0,0,2,4,0,0,51,0,225
17031840700,1,38,110,22,3,86,14,7,1,0,1,0,0,3,35,26,0,8,0,35,12,0,21,20,5,0,88,8,544
17031071500,0,9,54,16,0,61,8,30,0,0,1,0,0,5,14,7,0,0,0,14,0,0,4,4,0,0,316,0,543
17031670200,0,30,125,22,2,37,25,11,2,1,0,0,2,0,16,144,0,4,0,28,3,0,4,20,2,0,44,8,530
17031271300,0,62,160,16,2,46,10,3,4,0,2,0,0,0,13,140,0,5,0,22,3,0,13,21,2,1,87,3,615
17031671600,1,58,164,104,9,110,10,13,1,1,4,0,0,0,37,116,0,3,0,29,0,0,7,43,2,0,146,10,868
17031560700,3,14,53,21,2,56,2,13,0,0,0,0,0,1,15,12,0,2,0,19,1,0,1,4,2,1,38,1,261
17031291200,1,64,167,63,1,79,16,9,12,1,2,0,0,0,27,168,0,3,0,58,0,0,3,31,2,1,88,15,811
17031241500,0,18,55,33,1,54,16,39,0,0,1,0,0,3,26,13,0,0,0,8,6,0,2,27,2,0,247,1,552
17031843600,0,35,93,46,2,47,25,8,0,0,1,1,0,1,30,91,0,4,0,37,0,0,3,22,1,0,80,10,537
17031842200,1,43,202,34,2,103,78,59,1,0,8,2,0,6,36,99,0,0,0,26,1,0,10,22,1,0,423,12,1169
17031381500,0,3,25,7,0,12,5,1,0,0,0,0,0,0,9,28,0,0,0,4,3,0,1,2,0,0,19,1,120
17031710400,0,62,197,145,5,120,20,27,4,0,2,0,0,0,44,131,0,4,0,66,0,0,8,37,3,1,127,13,1016
17031243300,1,15,16,14,0,46,8,12,0,0,0,0,0,0,14,15,0,0,0,8,0,0,3,8,0,0,101,0,261
17031222700,1,13,38,19,2,30,6,6,0,0,0,0,0,1,12,20,0,1,0,24,1,0,1,14,1,1,34,1,226
17031320100,0,52,123,20,2,67,89,143,0,1,1,0,1,2,14,72,0,0,1,50,19,1,23,43,5,1,1309,2,2041
17031740300,0,14,40,17,0,31,1,5,1,0,0,0,0,0,7,20,0,2,0,21,0,0,1,0,0,0,34,1,195
17031420200,0,16,102,11,0,28,3,5,0,0,0,0,0,0,18,11,0,1,0,19,0,0,3,10,0,0,27,5,259
17031190900,1,10,23,16,0,31,3,1,0,0,0,0,0,0,15,11,0,0,0,14,2,0,0,10,1,0,29,0,167
17031720200,0,22,32,27,1,34,28,30,0,0,0,0,1,0,19,16,0,4,0,30,0,0,3,5,1,0,90,2,345
17031832900,0,3,10,8,0,16,4,8,0,0,0,0,0,0,5,4,0,0,0,6,0,0,1,9,0,0,68,0,142
17031691400,5,72,186,47,4,88,15,16,2,4,4,0,1,0,32,107,0,8,0,50,4,0,9,47,2,2,137,9,851
17031151002,0,18,74,28,0,49,6,18,0,1,4,0,0,1,29,41,0,12,0,32,8,0,3,13,1,1,75,8,422
17031440900,0,33,102,36,1,48,6,12,2,2,1,0,1,0,31,32,0,3,0,34,1,0,5,20,4,0,59,9,442
17031151001,0,12,47,9,2,45,6,9,0,0,2,0,0,0,11,31,0,0,0,10,0,0,10,1,1,0,28,2,226
17031671500,1,74,208,86,6,102,31,31,4,6,2,1,0,1,32,173,0,6,0,45,0,0,6,59,3,0,178,28,1083
17031520500,0,15,36,27,0,55,5,9,0,0,0,0,1,0,14,10,0,4,0,17,0,0,0,5,0,0,40,0,238
17031670700,0,37,133,55,1,57,12,4,1,2,5,1,0,0,28,106,0,6,0,21,8,0,7,50,1,0,102,10,647
17031681400,4,71,244,124,4,147,24,5,4,0,3,0,2,0,36,141,0,8,0,50,72,0,11,60,3,2,119,24,1158
17031242600,2,43,118,53,3,72,13,15,1,0,0,1,0,2,36,63,0,3,0,41,2,0,9,27,2,0,126,3,635
17031840000,0,11,21,17,0,29,2,3,0,0,0,0,0,0,10,10,0,2,0,15,1,0,2,4,0,0,62,2,191
17031150501,1,7,22,14,2,32,3,4,1,0,0,0,2,0,7,7,0,3,0,20,0,0,0,1,0,0,23,0,149
17031150502,0,14,44,15,2,31,4,8,0,0,1,0,0,0,15,11,0,3,0,32,0,0,2,2,2,0,25,1,212
17031062700,1,4,12,55,0,27,5,6,0,0,0,0,0,0,11,2,0,0,0,13,0,0,1,7,0,0,75,0,219
17031580700,3,23,85,46,2,49,8,5,0,0,0,0,1,0,52,37,0,4,0,31,0,0,6,7,1,0,60,1,421
17031261000,1,37,125,27,1,77,6,5,2,2,2,0,2,1,29,75,0,2,0,22,2,0,2,31,0,0,65,11,527
17031220701,0,17,51,59,2,30,4,2,0,0,1,0,0,1,25,22,0,2,0,18,1,0,0,4,1,0,36,1,277
17031220702,0,33,69,58,2,42,9,13,0,0,1,0,0,2,29,48,0,1,0,41,0,0,2,24,1,0,81,5,461
17031690900,2,66,218,82,2,146,26,21,2,2,1,1,0,0,54,107,0,10,0,74,3,0,9,41,3,2,115,11,998
17031710700,1,44,146,94,5,69,15,15,3,2,2,0,0,3,42,142,0,2,0,54,0,0,7,28,2,1,90,14,781
17031330200,0,28,44,6,1,27,16,17,0,0,1,0,0,0,4,23,0,2,0,13,0,0,1,8,1,1,89,0,282
17031243000,1,8,23,20,1,22,5,14,0,1,0,0,0,1,21,6,0,0,0,6,0,0,0,6,0,1,148,1,285
17031843100,3,50,170,38,2,75,12,6,2,0,0,0,0,0,42,105,0,2,0,32,0,0,9,25,0,0,116,2,691
17031837100,1,32,100,50,1,47,10,23,3,1,1,0,1,2,39,130,0,3,0,33,0,0,1,51,1,0,145,6,681
17031640700,0,14,43,24,1,33,2,7,1,0,0,1,1,1,10,4,0,1,0,11,0,0,1,2,0,0,49,1,207
17031600600,2,8,35,15,1,30,0,6,0,1,0,0,0,1,9,10,0,1,0,12,2,0,1,4,2,0,29,1,170
17031090200,0,12,42,15,0,32,5,15,0,0,0,0,0,0,5,2,0,0,0,23,0,0,2,3,1,0,46,0,203
17031420100,0,38,68,3,0,20,19,6,0,0,3,1,0,0,10,12,0,2,0,14,5,0,25,11,11,0,52,7,307
17031832200,0,4,19,35,1,38,5,9,0,0,1,0,0,1,28,1,0,0,0,11,0,0,1,14,3,0,95,1,267
17031100600,2,16,32,18,0,37,2,10,0,0,0,0,1,1,8,6,0,0,0,17,0,0,0,2,1,0,55,0,208
17031842100,2,89,295,76,4,140,11,14,6,3,2,0,0,3,68,218,0,10,0,86,8,0,4,51,4,1,193,19,1307
17031050300,0,4,9,14,0,37,2,8,0,0,0,0,0,1,9,15,0,0,0,11,0,0,0,3,0,0,19,1,133
17031221300,1,18,32,27,0,35,11,17,0,0,2,0,1,4,30,18,2,21,0,27,0,0,3,11,0,0,86,3,349
17031660400,1,33,84,65,1,81,8,10,0,1,1,0,1,2,38,41,0,12,0,54,6,0,10,19,3,0,73,2,546
17031831600,1,26,93,30,0,74,4,18,1,1,0,1,0,1,47,15,0,5,0,44,1,0,2,8,1,0,155,0,528
17031160400,1,15,62,35,3,60,9,21,0,0,0,0,0,2,28,25,0,3,0,29,1,0,4,12,3,0,95,2,410
17031291600,0,5,15,3,1,14,3,0,0,1,0,1,0,1,9,4,0,1,0,7,0,0,1,6,0,0,10,0,82
17031081500,0,23,64,12,3,43,21,103,0,0,3,0,0,1,14,17,0,0,0,34,27,0,11,35,0,0,612,1,1024
17031390400,2,39,94,28,0,66,22,8,8,0,1,0,0,0,20,90,0,3,0,34,1,0,1,18,1,0,82,4,522
17031220300,0,4,14,18,0,19,5,1,0,0,0,0,0,0,20,2,0,3,0,11,0,0,2,2,0,0,62,0,163
17031200200,4,31,143,47,0,75,7,10,0,0,2,0,1,3,45,69,0,1,0,48,1,0,13,19,1,1,83,9,613
17031050600,0,3,5,23,0,17,2,10,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,3,0,0,71,0,150
17031191301,1,26,99,31,2,40,6,14,0,0,0,0,0,2,54,51,0,7,0,32,1,0,3,11,2,0,57,7,446
17031711400,1,35,131,58,1,71,54,18,3,2,3,0,0,1,31,136,0,10,0,35,0,0,6,46,0,0,95,17,754
17031150200,0,33,79,50,1,62,8,36,0,0,3,0,1,5,29,46,0,8,0,73,4,0,8,19,2,0,131,4,602
17031440300,0,35,101,73,1,78,9,22,2,1,0,1,0,3,77,46,0,6,0,46,1,0,1,42,0,2,144,2,693
17031090100,0,4,14,4,1,10,2,5,0,0,0,0,0,0,1,3,1,0,0,18,1,0,0,0,0,0,14,0,78
17031150800,1,13,72,27,3,65,9,10,0,0,0,0,0,1,26,34,1,2,0,34,0,0,2,8,2,0,68,4,382
17031241600,1,18,45,29,1,68,4,14,0,0,1,0,0,3,44,22,0,1,0,7,1,0,1,21,0,0,161,3,445
17031271500,0,29,64,19,0,28,4,3,3,0,0,0,0,0,13,86,0,3,0,14,0,0,1,14,0,1,30,9,321
17031010100,0,64,192,19,2,92,48,16,7,0,4,0,0,1,22,194,0,6,0,70,3,0,11,30,3,0,87,15,886
17031250700,1,65,211,127,4,94,13,24,3,1,4,0,4,0,36,216,0,8,0,74,5,0,4,62,2,0,109,4,1071
17031834600,7,54,253,62,6,94,44,21,2,0,0,1,3,1,79,202,0,12,0,49,1,0,11,61,3,0,131,20,1117
17031720600,0,1,5,10,0,8,4,9,0,0,0,0,0,1,3,1,0,0,0,4,0,0,1,3,0,0,25,0,75
17031570400,0,13,45,23,1,34,12,5,0,0,0,0,1,1,12,23,0,1,0,19,15,0,5,8,0,0,70,1,289
17031823304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
17031430800,1,20,70,40,1,35,5,10,1,0,0,0,0,0,25,26,0,6,0,22,0,0,2,11,1,0,57,6,339
17031381800,0,43,112,22,2,40,12,6,0,2,0,0,1,1,12,45,0,5,0,12,33,0,3,14,1,0,61,8,435
17031301200,0,34,99,16,0,36,4,6,0,2,2,0,0,2,31,39,0,0,0,23,39,0,29,4,3,0,58,7,434
17031330100,0,73,181,37,5,118,74,84,1,0,4,0,0,3,49,59,0,5,0,103,0,0,6,27,0,2,572,1,1404
17031838200,1,35,46,20,0,53,6,9,0,0,3,0,0,0,40,8,0,2,0,20,0,0,0,9,1,0,200,0,453
17031843200,0,20,80,25,1,57,19,13,0,0,3,0,1,1,33,18,0,5,0,17,1,0,5,9,3,0,137,2,450
17031630400,2,20,65,71,4,78,5,7,0,1,1,1,1,2,61,84,0,9,0,41,1,0,4,15,0,1,42,3,519
17031191302,2,22,82,63,1,59,9,7,0,0,4,0,0,5,44,48,0,10,0,34,0,0,10,24,2,0,55,4,485
17031241400,0,23,125,75,1,113,16,72,0,0,0,0,0,5,38,23,0,4,0,24,4,0,2,53,3,1,390,3,975
17031150300,1,41,66,36,1,77,8,24,0,0,1,0,2,0,31,37,0,3,0,40,0,0,2,9,5,0,124,6,514
17031550100,0,47,115,71,4,81,19,20,0,0,0,1,3,1,25,36,0,6,0,35,0,0,8,4,2,2,71,5,556
17031062800,1,3,17,18,1,23,2,13,0,0,0,1,0,2,17,2,0,0,0,5,0,0,0,5,0,0,83,0,193
17031040300,0,8,37,13,2,31,3,5,0,0,0,0,0,0,7,13,0,0,0,16,0,0,1,3,2,0,53,0,194
17031260600,2,37,158,28,3,57,8,3,5,2,1,0,3,1,25,202,0,5,0,22,2,0,1,21,2,0,90,14,692
17031430200,0,58,199,157,5,145,36,38,6,0,2,0,0,0,54,92,0,9,0,83,0,0,5,47,0,1,135,13,1085
17031690500,0,18,80,22,1,33,22,3,1,3,1,0,0,1,17,55,0,1,0,18,0,0,9,15,0,0,31,6,337
17031834900,3,42,158,85,2,80,9,8,5,0,2,0,0,0,44,75,0,7,0,33,0,0,5,31,2,0,107,5,703
17031200100,0,12,55,46,1,41,4,22,0,1,0,1,1,1,28,13,0,4,0,14,0,0,1,9,1,0,34,0,289
17031010400,0,20,50,15,0,27,7,31,0,0,0,0,0,3,5,23,0,1,0,29,0,0,4,12,4,1,75,1,308
17031081202,1,7,17,4,0,8,8,20,0,0,0,0,0,1,2,5,0,0,0,16,5,0,2,7,1,0,95,0,199
17031081201,0,21,62,9,2,18,29,61,0,0,2,1,0,2,11,22,0,0,0,23,9,0,3,18,2,0,504,3,802
17031241000,3,34,79,57,0,52,19,4,0,0,1,0,0,4,6,66,0,5,0,31,1,0,5,19,3,1,60,6,456
17031080400,0,61,165,35,4,64,72,14,6,0,1,1,0,0,14,89,0,0,0,40,0,0,8,38,3,0,218,7,840
17031570200,0,8,19,20,0,30,1,8,0,0,0,0,0,1,16,9,0,1,0,13,9,0,0,6,1,0,59,1,202
17031831100,1,44,130,68,2,92,17,43,0,0,1,0,2,1,67,54,0,5,0,41,1,0,10,22,2,0,267,3,873
17031640500,0,9,26,21,0,31,4,6,0,0,0,0,0,0,4,4,0,3,0,12,0,0,0,0,0,0,30,1,151
17031580400,1,19,70,30,1,59,9,10,0,0,0,0,0,3,28,29,0,4,1,24,11,1,6,18,2,0,63,1,390
17031240800,1,9,38,21,0,24,2,3,0,0,0,0,0,0,10,25,0,3,0,12,1,0,2,2,1,1,27,5,187
17031410500,0,17,64,40,0,49,5,8,1,0,0,0,0,0,13,7,1,2,0,16,0,0,1,5,3,0,69,2,303
17031390700,0,33,56,8,2,33,2,21,0,0,0,0,0,1,30,17,0,2,0,31,0,0,3,10,3,1,136,2,391
17031681100,0,62,258,114,3,131,30,8,4,1,1,0,2,0,70,150,0,8,0,61,7,0,11,75,2,0,193,22,1213
17031480100,0,28,47,49,1,31,3,9,0,0,0,1,0,0,21,14,0,0,0,17,0,0,3,22,0,1,44,2,293
17031070300,0,13,38,25,0,56,21,18,1,0,2,0,0,8,12,7,0,0,0,11,3,0,4,13,0,0,174,0,406
17031681000,3,86,237,97,3,122,26,21,4,2,4,0,1,0,51,113,0,6,0,59,1,0,11,59,3,1,170,18,1098
17031210501,0,33,72,38,0,33,10,12,0,0,0,0,1,3,35,26,0,4,0,26,0,0,6,22,0,0,60,3,384
17031691500,2,60,176,46,4,60,22,14,5,1,8,0,0,1,28,159,0,4,0,31,1,0,33,39,3,0,91,10,798
17031210502,1,24,62,29,0,50,14,7,0,0,0,0,0,0,44,34,0,2,0,36,0,0,2,12,1,0,53,3,374
17031190401,4,21,110,30,3,38,4,6,0,0,0,0,0,2,42,43,0,3,0,19,2,0,5,11,3,0,73,4,423
17031190402,0,31,75,63,3,107,16,7,0,0,0,0,0,1,41,25,0,3,0,32,8,0,7,26,3,0,99,10,557
17031691300,0,30,89,32,3,42,24,30,0,1,1,1,0,0,51,69,0,2,0,22,1,0,5,36,0,0,106,6,551
17031760801,0,12,39,5,0,34,3,6,0,0,0,0,0,0,9,7,0,2,0,33,1,0,1,2,2,0,117,0,273
17031760802,0,1,9,6,0,9,2,3,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,2,0,0,30,0,71
17031760803,0,15,63,9,0,55,5,15,0,0,1,0,2,0,17,6,0,0,0,28,1,0,1,1,0,0,33,1,253
17031700200,0,42,88,32,2,72,10,16,0,0,0,1,1,0,21,28,0,3,0,32,1,0,3,22,2,0,79,3,458
17031020400,0,9,35,16,0,45,11,12,0,0,0,0,0,1,14,19,0,0,0,11,1,0,1,12,2,0,55,1,245
17031630900,4,21,69,45,2,59,3,11,0,2,1,0,0,2,42,30,0,4,0,22,1,0,2,12,2,1,44,7,386
17031280400,2,35,55,9,0,31,9,6,0,0,0,0,1,0,28,38,0,4,0,23,1,0,0,19,2,0,80,2,345
17031380700,0,22,52,15,1,23,7,5,2,0,0,0,0,0,10,14,0,0,0,24,0,0,0,4,0,0,30,2,211
17031292400,0,32,111,36,4,57,6,5,3,1,0,0,0,0,23,61,0,2,0,38,0,0,3,22,1,1,78,8,492
17031670800,3,38,140,60,3,79,46,6,0,2,5,1,0,1,24,106,0,10,0,36,13,0,6,16,2,0,102,14,713
17031400800,0,63,215,45,4,67,23,10,2,1,3,0,3,0,62,132,0,6,0,52,2,0,8,26,3,0,77,9,813
17031040600,0,8,17,22,1,24,3,8,1,0,0,0,0,0,9,7,0,1,0,8,0,0,1,4,0,0,61,0,175
17031260100,0,25,98,14,0,31,9,5,2,0,0,0,0,1,24,65,0,3,0,33,2,0,1,24,0,0,83,5,425
17031301100,0,17,66,13,0,30,5,4,0,0,1,1,1,1,7,25,0,6,0,28,0,0,9,5,1,0,26,8,254
17031230600,4,67,244,64,3,84,18,24,0,1,2,0,0,0,69,186,0,11,0,74,43,0,4,44,1,1,221,16,1181
17031031200,0,48,157,20,2,48,29,31,4,0,5,0,0,3,13,118,0,2,0,38,2,0,10,28,2,0,97,3,660
17031630100,0,13,36,4,2,25,2,2,0,0,0,0,1,1,20,17,0,2,0,8,0,0,0,13,1,0,30,5,182
17031561100,1,24,64,19,0,63,4,13,0,0,0,0,1,1,9,47,1,1,0,11,0,0,5,1,3,0,59,2,329
17031835000,1,95,279,150,5,160,24,38,16,1,6,1,1,4,81,343,0,9,0,89,22,0,16,96,3,0,343,28,1811
17031410600,0,4,8,28,2,13,4,8,0,0,0,0,0,0,9,6,0,0,0,6,0,0,0,8,0,0,49,0,145
17031411200,0,4,9,10,0,13,4,2,0,0,0,0,1,0,6,1,0,0,0,4,0,0,0,7,0,0,31,1,93
17031060500,0,5,2,7,0,12,5,3,0,0,0,0,0,0,4,2,0,0,0,5,0,0,1,3,0,0,37,0,86
17031390200,0,25,51,32,1,39,2,5,0,0,0,1,1,0,9,13,0,11,0,47,0,0,0,8,0,1,69,4,319
17031841600,0,22,59,16,0,30,7,2,0,1,1,1,0,0,8,40,0,1,0,19,1,0,1,13,0,0,33,2,257
17031430700,0,23,77,24,4,39,6,9,2,2,0,0,0,0,14,21,0,1,0,33,0,0,2,12,2,0,64,3,338
17031430300,1,38,161,77,6,61,14,16,1,1,3,1,1,2,18,91,0,11,0,59,0,0,3,31,1,0,101,8,706
17031200401,2,19,58,27,1,51,5,12,0,0,1,0,3,0,30,31,0,4,0,22,4,0,5,9,1,0,36,11,332
17031170500,0,10,36,30,0,54,4,9,0,1,0,0,1,0,4,9,0,0,0,19,0,0,2,2,0,0,36,0,217
17031200402,3,24,103,34,3,44,6,8,0,0,0,1,2,0,30,49,0,6,0,36,4,0,5,16,1,0,57,6,438
17031242100,0,18,46,17,1,54,4,18,0,0,2,0,0,3,22,16,0,3,0,16,2,0,0,13,0,1,135,1,372
